20221105	0.80	0.80	0.80	0.80
20221106	0.80	0.80	0.80	0.80
20221107	0.80	0.80	0.80	0.80
20221108	0.80	0.80	0.80	0.80
20221109	0.80	0.80	0.80	0.80
20221110	0.80	0.80	0.80	0.80
20221111	0.80	0.80	0.80	0.80
20221112	0.80	0.80	0.80	0.80
20221113	0.80	0.80	0.80	0.80
20221114	0.80	0.80	0.80	0.80
20221115	0.80	0.80	0.80	0.80
20221116	0.80	0.80	0.80	0.80
20221117	0.80	0.80	0.80	0.80
20221118	0.80	0.80	0.80	0.80
20221119	0.80	0.80	0.80	0.80
20221120	0.80	0.80	0.80	0.80
20221121	0.80	0.80	0.80	0.80
20221122	0.80	0.80	0.80	0.80
20221123	0.80	0.80	0.80	0.80
20221124	0.80	0.80	0.80	0.80
20221125	0.80	0.80	0.80	0.80
20221126	0.80	0.80	0.80	0.80
20221127	0.80	0.80	0.80	0.80
20221128	0.80	0.80	0.80	0.80
20221129	0.80	0.80	0.80	0.80
20221130	0.80	0.80	0.80	0.80
20221201	0.80	0.80	0.80	0.80
20221202	0.80	0.80	0.80	0.80
20221203	0.80	0.80	0.80	0.80
20221204	0.80	0.80	0.80	0.80
20221205	0.80	0.80	0.80	0.80
20221206	0.80	0.80	0.80	0.80
20221207	0.80	0.80	0.80	0.80
20221208	0.80	0.80	0.80	0.80
20221209	0.80	0.80	0.80	0.80
20221210	0.80	0.80	0.80	0.80
20221211	0.80	0.80	0.80	0.80
20221212	0.80	0.80	0.80	0.80
20221213	0.80	0.80	0.80	0.80
20221214	0.80	0.80	0.80	0.80
20221215	0.80	0.80	0.80	0.80
20221216	0.80	0.80	0.80	0.80
20221217	0.80	0.80	0.80	0.80
20221218	0.80	0.80	0.80	0.80
20221219	0.80	0.80	0.80	0.80
20221220	0.80	0.80	0.80	0.80
20221221	0.80	0.80	0.80	0.80
20221222	0.80	0.80	0.80	0.80
20221223	0.80	0.80	0.80	0.80
20221224	0.80	0.80	0.80	0.80
20221225	0.80	0.80	0.80	0.80
20221226	0.80	0.80	0.80	0.80
20221227	0.80	0.80	0.80	0.80
20221228	0.80	0.80	0.80	0.80
20221229	0.80	0.80	0.80	0.80
20221230	0.80	0.80	0.80	0.80
20221231	0.80	0.80	0.80	0.80
20230101	0.80	0.80	0.80	0.80
20230102	0.80	0.80	0.80	0.80
20230103	0.80	0.80	0.80	0.80
20230104	0.80	0.80	0.80	0.80
20230105	0.80	0.80	0.80	0.80
20230106	0.80	0.80	0.80	0.80
20230107	0.00	0.80	0.80	0.80
20230108	0.00	0.80	0.80	0.80
20230109	0.00	0.80	0.80	0.80
20230110	0.00	0.80	0.80	0.80
20230111	0.00	0.80	0.80	0.80
20230112	0.00	0.80	0.80	0.80
20230113	0.00	0.80	0.80	0.80
20230114	0.00	0.80	0.80	0.80
20230115	0.00	0.80	0.80	0.80
20230116	0.00	0.80	0.80	0.80
20230117	0.00	0.80	0.80	0.80
20230118	0.00	0.80	0.80	0.80
20230119	0.00	0.80	0.80	0.80
20230120	0.00	0.80	0.80	0.80
20230121	0.00	0.80	0.80	0.80
20230122	0.00	0.80	0.80	0.80
20230123	0.00	0.80	0.80	0.80
20230124	0.00	0.80	0.80	0.80
20230125	0.00	0.80	0.80	0.80
20230126	0.00	0.80	0.80	0.80
20230127	0.00	0.43	0.43	0.43
20230128	0.00	0.00	0.00	0.00
20230129	0.00	0.00	0.00	0.00
20230130	0.00	0.00	0.00	0.00
20230131	0.00	0.00	0.00	0.00
20230201	0.00	0.00	0.00	0.00
20230202	0.00	0.00	0.00	0.00
20230203	0.00	0.00	0.00	0.00
20230204	0.00	0.00	0.00	0.00
20230205	0.00	0.00	0.00	0.00
20230206	0.00	0.00	0.00	0.00
20230207	0.00	0.00	0.00	0.00
20230208	0.00	0.00	0.00	0.00
20230209	0.00	0.00	0.00	0.00
20230210	0.00	0.00	0.00	0.00
20230211	0.00	0.00	0.00	0.00
20230212	0.00	0.00	0.00	0.00
20230213	0.00	0.00	0.00	0.00
20230214	0.00	0.00	0.00	0.00
20230215	0.00	0.00	0.00	0.00
20230216	0.00	0.00	0.00	0.00
20230217	0.00	0.00	0.00	0.00
20230218	0.00	0.00	0.00	0.00
20230219	0.00	0.00	0.00	0.00
20230220	0.00	0.00	0.00	0.00
20230221	0.00	0.00	0.00	0.00
20230222	0.00	0.00	0.00	0.00
20230223	0.00	0.00	0.00	0.00
20230224	0.00	0.00	0.00	0.00
20230225	0.00	0.00	0.00	0.00
20230226	0.00	0.00	0.00	0.00
20230227	0.00	0.00	0.00	0.00
20230228	0.00	0.00	0.00	0.00
20230301	0.00	0.00	0.00	0.00
20230302	0.00	0.00	0.00	0.00
20230303	0.00	0.00	0.00	0.00
20230304	0.54	0.00	0.00	0.00
20230305	1.00	0.00	0.00	0.00
20230306	1.00	0.00	0.00	0.00
20230307	1.00	0.00	0.00	0.00
20230308	1.00	0.00	0.00	0.00
20230309	1.00	0.00	0.00	0.00
20230310	1.00	0.00	0.00	0.00
20230311	1.00	0.00	0.00	0.00
20230312	1.00	0.00	0.00	0.00
20230313	1.00	0.00	0.00	0.00
20230314	1.00	0.00	0.00	0.00
20230315	1.00	0.00	0.00	0.00
20230316	1.00	0.00	0.00	0.00
20230317	1.00	0.00	0.00	0.00
20230318	1.00	0.00	0.00	0.00
20230319	1.00	0.00	0.00	0.00
20230320	1.00	0.00	0.00	0.00
20230321	1.00	0.00	0.00	0.00
20230322	1.00	0.00	0.00	0.00
20230323	1.00	0.00	0.00	0.00
20230324	1.00	0.00	0.00	0.00
20230325	1.00	0.00	0.00	0.00
20230326	1.00	0.00	0.00	0.00
20230327	1.00	0.00	0.00	0.00
20230328	1.00	0.00	0.00	0.00
20230329	1.00	0.00	0.00	0.00
20230330	1.00	0.00	0.00	0.00
20230331	0.71	0.00	0.00	0.00
20230401	0.00	0.00	0.00	0.00
20230402	0.00	0.00	0.00	0.00
20230403	0.00	0.00	0.00	0.00
20230404	0.00	0.00	0.00	0.00
20230405	0.00	0.00	0.00	0.00
20230406	0.00	0.00	0.00	0.00
20230407	0.00	0.00	0.00	0.00
20230408	0.00	0.00	0.00	0.00
20230409	0.00	0.00	0.00	0.00
20230410	0.00	0.00	0.00	0.00
20230411	0.07	0.07	0.07	0.07
20230412	0.80	0.80	0.80	0.80
20230413	0.80	0.80	0.80	0.80
20230414	0.80	0.80	0.80	0.80
20230415	0.80	0.80	0.80	0.80
20230416	0.80	0.80	0.80	0.80
20230417	0.80	0.80	0.80	0.80
20230418	0.80	0.80	0.80	0.80
20230419	0.80	0.80	0.80	0.80
20230420	0.80	0.80	0.80	0.80
20230421	0.80	0.80	0.80	0.80
20230422	0.80	0.80	0.80	0.80
20230423	0.80	0.80	0.80	0.80
20230424	0.80	0.80	0.80	0.80
20230425	0.80	0.80	0.80	0.80
20230426	0.80	0.80	0.80	0.80
20230427	0.80	0.80	0.80	0.80
20230428	0.80	0.80	0.80	0.80
20230429	0.80	0.80	0.80	0.80
20230430	0.80	0.80	0.80	0.80
20230501	0.80	0.80	0.80	0.80
20230502	0.80	0.80	0.80	0.80
20230503	0.80	0.80	0.80	0.80
20230504	0.80	0.80	0.80	0.80
20230505	0.80	0.80	0.80	0.80
20230506	0.80	0.80	0.80	0.80
20230507	0.80	0.80	0.80	0.80
20230508	0.80	0.80	0.80	0.80
20230509	0.80	0.80	0.80	0.80
20230510	0.80	0.80	0.80	0.80
20230511	0.23	0.23	0.23	0.23
20230512	0.00	0.00	0.00	0.00
20230513	0.00	0.00	0.00	0.00
20230514	0.00	0.00	0.00	0.00
20230515	0.00	0.00	0.00	0.00
20230516	0.00	0.00	0.00	0.00
20230517	0.00	0.00	0.00	0.00
20230518	0.00	0.00	0.00	0.00
20230519	0.00	0.00	0.00	0.00
20230520	0.00	0.00	0.00	0.00
20230521	0.00	0.00	0.00	0.00
20230522	0.00	0.00	0.00	0.00
20230523	0.00	0.00	0.00	0.00
20230524	0.00	0.00	0.00	0.00
20230525	0.00	0.00	0.00	0.00
20230526	0.00	0.00	0.00	0.00
20230527	0.00	0.00	0.00	0.00
20230528	0.00	0.00	0.00	0.00
20230529	0.00	0.00	0.00	0.00
20230530	0.00	0.00	0.00	0.00
20230531	0.00	0.00	0.00	0.00
20230601	0.00	0.00	0.00	0.00
20230602	0.00	0.00	0.00	0.00
20230603	0.00	0.00	0.00	0.00
20230604	0.00	0.00	0.00	0.00
20230605	0.00	0.00	0.00	0.00
20230606	0.00	0.00	0.00	0.00
20230607	0.00	0.00	0.00	0.00
20230608	0.00	0.00	0.00	0.00
20230609	0.00	0.00	0.00	0.00
20230610	0.00	0.00	0.00	0.00
20230611	0.00	0.00	0.00	0.00
20230612	0.00	0.00	0.00	0.00
20230613	0.00	0.00	0.00	0.00
20230614	0.00	0.00	0.00	0.00
20230615	0.00	0.00	0.00	0.00
20230616	0.00	0.00	0.00	0.00
20230617	0.00	0.00	0.00	0.00
20230618	0.00	0.00	0.00	0.00
20230619	0.00	0.00	0.00	0.00
20230620	0.00	0.00	0.00	0.00
20230621	0.00	0.00	0.00	0.00
20230622	0.00	0.00	0.00	0.00
20230623	0.00	0.00	0.00	0.00
20230624	0.00	0.00	0.00	0.00
20230625	0.00	0.00	0.00	0.00
20230626	0.00	0.00	0.00	0.00
20230627	0.00	0.00	0.00	0.00
20230628	0.00	0.00	0.00	0.00
20230629	0.00	0.00	0.00	0.00
20230630	0.00	0.00	0.00	0.00
20230701	0.00	0.00	0.00	0.00
20230702	0.00	0.00	0.00	0.00
20230703	0.00	0.00	0.00	0.00
20230704	0.00	0.00	0.00	0.00
20230705	0.00	0.00	0.00	0.00
20230706	0.00	0.00	0.00	0.00
20230707	0.00	0.00	0.00	0.00
20230708	0.00	0.00	0.00	0.00
20230709	0.00	0.00	0.00	0.00
20230710	0.00	0.00	0.00	0.00
20230711	0.00	0.00	0.00	0.00
20230712	0.00	0.00	0.00	0.00
20230713	0.00	0.00	0.00	0.00
20230714	0.00	0.00	0.00	0.00
20230715	0.00	0.00	0.00	0.00
20230716	0.00	0.00	0.00	0.00
20230717	0.00	0.00	0.00	0.00
20230718	0.00	0.00	0.00	0.00
20230719	0.80	0.80	0.80	0.80
20230720	0.80	0.80	0.80	0.80
20230721	0.80	0.80	0.80	0.80
20230722	0.80	0.80	0.80	0.80
20230723	0.80	0.80	0.80	0.80
20230724	0.80	0.80	0.80	0.80
20230725	0.80	0.80	0.80	0.80
20230726	0.80	0.80	0.80	0.80
20230727	0.80	0.80	0.80	0.80
20230728	0.80	0.80	0.80	0.80
20230729	0.80	0.80	0.80	0.80
20230730	0.80	0.80	0.80	0.80
20230731	0.80	0.80	0.80	0.80
20230801	0.80	0.80	0.80	0.80
20230802	0.80	0.80	0.80	0.80
20230803	0.80	0.80	0.80	0.80
20230804	0.80	0.80	0.80	0.80
20230805	0.80	0.80	0.80	0.80
20230806	0.80	0.80	0.80	0.80
20230807	0.80	0.80	0.80	0.80
20230808	0.80	0.80	0.80	0.80
20230809	0.80	0.80	0.80	0.80
20230810	0.80	0.80	0.80	0.80
20230811	0.80	0.80	0.80	0.80
20230812	0.80	0.80	0.80	0.80
20230813	0.80	0.80	0.80	0.80
20230814	0.80	0.80	0.80	0.80
20230815	0.80	0.80	0.80	0.80
20230816	0.80	0.80	0.80	0.80
20230817	0.80	0.80	0.80	0.80
20230818	0.80	0.80	0.80	0.80
20230819	0.80	0.80	0.80	0.80
20230820	0.80	0.80	0.80	0.80
20230821	0.80	0.80	0.80	0.80
20230822	0.80	0.80	0.80	0.80
20230823	0.80	0.80	0.80	0.80
20230824	0.80	0.80	0.80	0.80
20230825	0.80	0.80	0.80	0.80
20230826	0.80	0.80	0.80	0.80
20230827	0.80	0.80	0.80	0.80
20230828	0.80	0.80	0.80	0.80
20230829	0.80	0.80	0.80	0.80
20230830	0.80	0.80	0.80	0.80
20230831	0.80	0.80	0.80	0.80
